Frame,Time,Left_Shoulder_X,Left_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Elbow_X,Right_Elbow_Y,Right_Wrist_X,Right_Wrist_Y,Left_Angle,Right_Angle,Left_State,Right_State
106,2.12,534.1540932655334,274.86990988254547,554.7969102859497,334.6018999814987,540.935629606247,278.25598418712616,454.45820689201355,273.47143292427063,423.2489347457886,329.0568619966507,416.8666183948517,273.4304755926132,4.865169543690557,36.024946532200815,FLEXED,FLEXED
107,2.14,534.1535031795502,274.93677735328674,555.4103851318359,333.904767036438,541.3474023342133,278.35860550403595,454.3052673339844,273.47384691238403,422.11092710494995,328.3146947622299,416.456401348114,272.557657957077,5.008692034090037,36.016267486615355,FLEXED,FLEXED
108,2.16,534.1536104679108,274.90027248859406,555.692446231842,333.31419825553894,541.4639711380005,277.63803005218506,454.150128364563,273.4302878379822,421.1096316576004,327.3482143878937,416.18466675281525,271.46205604076385,5.272191727357068,36.114066035762185,FLEXED,FLEXED
109,2.18,534.2022120952606,274.8528778553009,556.0473024845123,332.39149153232574,541.4794206619263,275.12053549289703,454.147070646286,273.3929514884949,420.165279507637,325.90293288230896,416.18477404117584,270.58424949645996,5.633657380624646,36.324659941020286,FLEXED,FLEXED
110,2.2,534.1975450515747,274.8200476169586,556.478762626648,330.9528887271881,541.4776504039764,272.8059768676758,454.075562953949,273.39437305927277,418.25610995292664,324.3541181087494,415.98905324935913,269.137841463089,6.093384637405076,36.615711795545685,FLEXED,FLEXED
111,2.22,534.1896593570709,274.812188744545,557.2554230690002,328.99444699287415,541.5540933609009,269.2494213581085,454.0299117565155,273.39901328086853,416.2262946367264,323.18303883075714,415.72810113430023,267.9399400949478,6.711575085284258,36.98972719841091,FLEXED,FLEXED
112,2.24,534.1969549655914,274.82297122478485,558.1549823284149,326.9101560115814,541.71422123909,264.3057882785797,454.0377974510193,273.4155088663101,414.5586311817169,321.4481323957443,415.4378592967987,266.1928027868271,7.585625432788239,37.449753057524404,FLEXED,FLEXED
113,2.26,534.1803789138794,274.82254207134247,559.0939164161682,325.0194400548935,541.7139530181885,260.26345789432526,454.0473461151123,273.4164208173752,412.7390742301941,319.30542290210724,413.65118622779846,263.3314222097397,8.679130618043281,38.354443190042545,FLEXED,FLEXED
114,2.28,534.041440486908,274.6741086244583,559.6649050712585,322.83684611320496,542.0122683048248,257.0941597223282,453.9829730987549,273.41733276844025,411.0545128583908,318.1771248579025,411.130553483963,259.5602363348007,9.972240993705032,39.695379513028996,FLEXED,FLEXED
115,2.3,533.9808762073517,274.39953088760376,560.6517434120178,319.9014902114868,542.1425700187683,253.65221500396729,453.962641954422,273.31908345222473,409.8569065332413,316.3639783859253,409.4944328069687,256.1083674430847,11.488853423171099,41.4129149493588,FLEXED,FLEXED
116,2.32,533.9795887470245,273.92883002758026,561.2768054008484,317.47639775276184,542.1487390995026,251.41391158103943,453.9023458957672,273.07661175727844,408.26399624347687,314.5061731338501,408.80776047706604,253.83897721767426,13.008409560418793,43.318104180009016,FLEXED,FLEXED
117,2.34,533.9939653873444,273.33394289016724,561.649364233017,315.3092533349991,542.1939611434937,248.59646558761597,453.85846495628357,272.5785791873932,407.04552233219147,311.1474573612213,407.4474513530731,250.99393129348755,14.435304956447629,45.64336356131235,FLEXED,FLEXED
118,2.36,533.9200437068939,272.98429012298584,561.9503617286682,311.858806014061,542.3617601394653,244.9789971113205,453.68213653564453,272.27468490600586,405.17685413360596,307.608899474144,406.3274413347244,247.7481633424759,16.05452889263402,47.99690066025631,FLEXED,FLEXED
119,2.38,533.8328182697296,272.17807173728943,561.9648993015289,308.1512689590454,542.5647497177124,242.6366239786148,453.4913241863251,271.82683646678925,403.42901945114136,304.59130704402924,405.99862933158875,245.444655418396,17.764054586983157,50.11278401764694,FLEXED,FLEXED
120,2.4,533.8052451610565,271.62349820137024,562.5886738300323,304.5924872159958,543.2158827781677,240.7913714647293,453.46149802207947,271.2633579969406,402.8978079557419,300.82454681396484,405.66536486148834,242.16978549957275,19.657041050982862,52.30169436091003,FLEXED,FLEXED
121,2.42,533.6121797561646,271.0824966430664,562.8561973571777,301.0769158601761,543.5998678207397,238.17291855812073,453.4580647945404,270.71023285388947,402.6710271835327,298.124635219574,405.46334087848663,238.7280285358429,21.92120715793289,54.64063427640948,FLEXED,FLEXED
122,2.44,533.2568943500519,270.71224451065063,563.3666217327118,297.2245126962662,543.95831823349,235.55918633937836,453.3882200717926,270.23722529411316,401.75607204437256,295.3394830226898,405.4074704647064,234.76766645908356,24.730024302214858,56.73865788990355,FLEXED,FLEXED
123,2.46,532.7283382415771,270.1572149991989,563.8921737670898,292.90452003479004,544.7230696678162,231.06943666934967,453.305983543396,269.7228580713272,400.69861114025116,291.83834195137024,405.55365085601807,230.19742369651794,28.166275388437064,58.71230823938778,FLEXED,FLEXED
124,2.48,532.3013842105865,270.0600653886795,564.3704116344452,289.77918326854706,545.1878428459167,226.9639402627945,453.2652676105499,269.3037360906601,399.8658925294876,288.5750859975815,405.35387992858887,227.09673643112183,32.14622394575129,60.86154418901631,FLEXED,FLEXED
125,2.5,531.850665807724,270.02221941947937,564.8980021476746,286.90492808818817,545.5969870090485,224.53589737415314,453.20926308631897,269.01572048664093,398.1926500797272,285.85277795791626,404.76854145526886,223.83570671081543,36.448584885405545,62.85049128505135,FLEXED,FLEXED
126,2.52,531.3217878341675,270.0228899717331,565.9766256809235,282.9356074333191,545.8529233932495,222.11883813142776,453.1215012073517,268.7645047903061,396.5734004974365,283.3745241165161,404.0708988904953,220.79691141843796,41.24888875757136,64.79706005849059,FLEXED,FLEXED
127,2.54,531.1246991157532,269.9954777956009,567.2024488449097,278.64675521850586,546.1010813713074,216.6848435997963,453.10948491096497,268.6026602983475,395.3608810901642,279.7417402267456,403.54912877082825,216.70682430267334,46.55772240834291,67.00879167548834,FLEXED,FLEXED
128,2.56,531.0074329376221,270.028817653656,567.7933394908905,274.0831106901169,546.1576759815216,213.45487385988235,453.1138837337494,268.56899857521057,394.83347833156586,275.9396016597748,403.58257591724396,212.45729327201843,52.042044585075416,69.45877742045197,FLEXED,FLEXED
129,2.58,530.9426307678223,270.04523277282715,568.3169603347778,268.91661286354065,546.23122215271,210.48544049263,453.25995683670044,268.4940308332443,394.4534093141556,272.60465025901794,403.5752534866333,209.9637508392334,57.960646823764364,71.9910570366303,FLEXED,FLEXED
130,2.6,530.9457957744598,269.9465274810791,568.2090282440186,263.64427506923676,546.2173819541931,206.80409520864487,453.4111261367798,268.24581921100616,394.64773535728455,268.8642293214798,403.57900857925415,206.8909853696823,64.50148417816884,74.84405495473598,FLEXED,FLEXED
131,2.62,531.0233116149902,269.80627477169037,568.2637453079224,258.407261967659,546.2181329727173,201.78286582231522,453.63450050354004,268.0068075656891,394.73796486854553,265.7191514968872,403.5820662975311,204.44741249084473,71.3997294033538,77.90993521041965,FLEXED,FLEXED
132,2.64,531.0656905174255,269.61098313331604,568.4134662151337,254.2196899652481,546.1805284023285,196.49537354707718,453.8158178329468,267.76841282844543,394.9846476316452,262.09961771965027,403.61398458480835,202.0350605249405,78.12442718659209,81.03937269560838,FLEXED,FLEXED
133,2.66,531.2525868415833,269.4065988063812,568.488997220993,249.68949258327484,545.9174573421478,190.36899358034134,454.1573703289032,267.6526218652725,395.1699882745743,258.99367332458496,403.62248718738556,198.9615574479103,84.7241365178931,84.11763377600309,FLEXED,FLEXED
134,2.68,531.3983380794525,268.9943164587021,568.508791923523,246.3722437620163,545.8691775798798,186.60922050476074,454.36599254608154,267.4676835536957,395.3006386756897,255.6467056274414,403.77011597156525,195.01354694366455,90.64293027747952,87.2474769828593,FLEXED,FLEXED
135,2.7,531.4789652824402,268.318909406662,568.4682369232178,243.4044063091278,545.8783507347107,182.82223641872406,454.62836623191833,267.1531140804291,395.5352783203125,252.96932458877563,403.9655417203903,191.14790707826614,95.65598916057264,90.15457539698582,FLEXED,FLEXED
136,2.72,531.6390931606293,267.23999083042145,568.2561278343201,240.6021147966385,545.8987355232239,179.2190507054329,454.7688066959381,266.5633499622345,396.3019609451294,249.33085441589355,404.17201817035675,186.9265928864479,99.71106477923563,93.19929291667921,FLEXED,FLEXED
137,2.74,531.6658079624176,266.50203466415405,568.1473910808563,237.59023547172546,545.9425628185272,175.80823302268982,454.7867774963379,266.20610654354095,396.9956874847412,246.7893809080124,404.541277885437,184.02296751737595,103.17023457543,96.07691452290851,FLEXED,FLEXED
138,2.76,531.7454159259796,265.5966818332672,567.6684021949768,234.66126322746277,546.0498511791229,172.17691093683243,454.8609137535095,265.3933972120285,398.8286554813385,244.5272594690323,404.76733446121216,181.21343404054642,106.08605200819684,99.02293636889233,FLEXED,FLEXED
139,2.78,531.8263113498688,264.83844816684723,567.0474708080292,231.24721348285675,546.0513532161713,167.33272075653076,454.8683702945709,264.3963932991028,401.533180475235,241.44322872161865,407.39471912384033,178.48982512950897,109.0539473003698,101.94295097425535,FLEXED,FLEXED
140,2.8,531.9109082221985,264.29846584796906,566.4391994476318,227.95203924179077,546.1246311664581,163.57624679803848,455.1304757595062,264.3754452466965,404.83404099941254,238.78094851970673,407.9129755496979,174.9786525964737,112.14246550341468,105.63808672287993,FLEXED,FLEXED
141,2.82,531.9863855838776,264.24112021923065,565.3777956962585,225.2898931503296,546.1931347846985,159.82657223939896,455.4476201534271,264.409402012825,407.8514724969864,236.12427413463593,409.2500299215317,172.08835780620575,115.5503040403084,109.68533976411507,FLEXED,FLEXED
142,2.84,532.0231318473816,264.1822189092636,563.4526133537292,221.86982184648514,546.1879312992096,156.85754120349884,456.2352240085602,264.4480526447296,411.2886965274811,232.3110580444336,410.3998392820358,169.36229467391968,119.5292526328271,114.61685690895642,FLEXED,FLEXED
143,2.86,532.0288717746735,264.040544629097,562.0725095272064,218.43688935041428,546.1860001087189,153.25186103582382,456.67827129364014,264.41750228405,412.6506417989731,227.43735015392303,410.7497602701187,165.10336250066757,123.78474336848085,119.9584701532278,FLEXED,FLEXED
144,2.88,532.0531189441681,263.97550106048584,560.4092180728912,216.87756031751633,546.2327241897583,151.31987929344177,457.2155177593231,264.3357753753662,414.5951360464096,225.35735070705414,412.0902746915817,162.97675967216492,128.04267071242285,125.31414184569026,FLEXED,FLEXED
145,2.9,532.2803556919098,263.9015793800354,559.1040551662445,215.33052921295166,546.6769516468048,151.36935263872147,457.6883375644684,264.0163779258728,415.8006012439728,223.75576347112656,412.28787302970886,161.4785984158516,132.27050755628323,129.89136341166076,FLEXED,FLEXED
146,2.92,532.5362384319305,263.5158509016037,557.2220027446747,212.9465952515602,546.8408346176147,146.44820988178253,458.0319285392761,263.2467448711395,417.5821512937546,222.0527619123459,412.26845383644104,159.93395447731018,136.6797841647646,134.07951180438738,FLEXED,FLEXED
147,2.94,532.8299939632416,263.184517621994,556.2054991722107,210.83969324827194,546.878170967102,143.7890276312828,458.60291719436646,262.6641422510147,419.29734349250793,219.20763552188873,412.4617338180542,157.49110579490662,140.57849017594344,137.64301949852523,FLEXED,FLEXED
148,2.96,533.0464482307434,262.98734843730927,555.2821218967438,210.24578511714935,547.1797049045563,143.2379275560379,459.70181822776794,262.3221069574356,421.24036252498627,217.12625473737717,412.8228932619095,156.3813954591751,144.04227114323015,140.78642643808558,FLEXED,FLEXED
149,2.98,533.110499382019,262.65944838523865,553.6974728107452,209.65103209018707,548.3861088752747,142.66667068004608,459.8753035068512,261.6490066051483,422.6371228694916,214.5329475402832,412.8230810165405,153.59981060028076,147.54114198443065,144.00335606701748,FLEXED,FLEXED
150,3.0,533.075362443924,262.32065856456757,550.9925723075867,207.74225145578384,548.4365880489349,140.99321365356445,459.9527657032013,261.16631627082825,423.4198182821274,212.59718388319016,413.0073219537735,151.81119292974472,151.44873615982596,147.13870716760476,FLEXED,FLEXED
151,3.02,533.0087900161743,262.1221750974655,549.1448521614075,206.29097521305084,548.7628519535065,138.0989357829094,460.03618240356445,260.29974818229675,424.7529298067093,211.8065357208252,413.39565217494965,151.224285364151,155.13904242212286,149.97213167713417,FLEXED,FLEXED
152,3.04,533.0028891563416,261.7377072572708,547.5386381149292,204.36293631792068,549.1463541984558,134.2220440506935,460.08118987083435,259.5293641090393,425.789737701416,210.56436449289322,413.6084586381912,149.18638318777084,158.9550342187395,152.37797640007474,FLEXED,FLEXED
153,3.06,532.9034328460693,261.2486332654953,545.5020904541016,203.42098474502563,549.829351902008,132.82336592674255,460.0631654262543,258.82152915000916,426.71740651130676,209.15357619524002,413.87512385845184,146.74492925405502,163.1493414199934,154.4299412269347,EXTENDED,FLEXED
154,3.08,532.77388215065,261.0582500696182,544.1721975803375,203.77334654331207,551.0090947151184,133.30471515655518,460.08118987083435,258.7361544370651,427.5947839021683,208.61054956912994,414.0111654996872,144.97593194246292,167.1586267404331,156.084711694152,EXTENDED,FLEXED
155,3.1,532.7292501926422,260.92800199985504,543.902850151062,204.29184436798096,551.8418669700623,133.72938930988312,460.1849377155304,258.6906373500824,428.44528555870056,209.18128341436386,414.0007585287094,144.30630505084991,170.2838400348166,157.5084323557234,EXTENDED,FLEXED
156,3.12,532.7291429042816,260.5961322784424,543.7869250774384,203.69237065315247,552.2540152072906,133.70176255702972,460.21336913108826,258.511358499527,428.6943018436432,209.25743132829666,414.08141255378723,143.5102790594101,172.7522329211509,158.5755936203172,EXTENDED,FLEXED
157,3.14,532.6936841011047,260.4890316724777,543.6243832111359,203.7506952881813,552.5229334831238,134.25180315971375,460.3121817111969,258.4381341934204,429.0328770875931,209.40916389226913,414.36009407043457,143.47060918807983,174.61131974753394,159.33310910146014,EXTENDED,FLEXED
158,3.16,532.6682031154633,260.4958713054657,543.5980439186096,204.09196615219116,552.6451349258423,134.68023240566254,460.42553186416626,258.3362102508545,429.4736444950104,209.25119519233704,414.5848363637924,143.43793988227844,175.65981455523087,159.88536156900076,EXTENDED,FLEXED
159,3.18,532.6664328575134,260.53969860076904,543.6208963394165,204.34259176254272,552.8701186180115,134.99115407466888,460.57600378990173,258.33932161331177,429.86232340335846,209.3374416232109,414.68759179115295,143.67815852165222,176.1154624120728,160.25176936850318,EXTENDED,EXTENDED
160,3.2,532.6543629169464,260.63223481178284,543.6419785022736,204.49510216712952,553.0792236328125,135.22256165742874,460.7663869857788,258.3481729030609,430.1038831472397,209.48116779327393,414.7967040538788,143.9889058470726,176.40035978114332,160.48363976913214,EXTENDED,EXTENDED
